time,open,high,low,close,volume,spread,real_volume
2025-09-22 03:00:00,4443.8,4450.87,4438.63,4450.47,564,295.0,0
2025-09-22 03:05:00,4450.58,4454.26,4448.59,4448.59,360,295.0,0
2025-09-22 03:10:00,4448.64,4454.93,4447.28,4448.61,348,295.6,0
2025-09-22 03:15:00,4448.65,4450.56,4436.99,4437.97,536,295.2,0
2025-09-22 03:20:00,4437.97,4439.37,4422.63,4426.25,1001,295.2,0
2025-09-22 03:25:00,4426.21,4432.24,4421.23,4426.38,683,295.0,0
2025-09-22 03:30:00,4426.35,4426.35,4350.09,4373.7,1763,295.0,0
2025-09-22 03:35:00,4373.75,4378.57,4356.46,4363.61,1744,295.0,0
2025-09-22 03:40:00,4363.63,4374.76,4359.2,4360.61,1242,295.2,0
2025-09-22 03:45:00,4360.59,4365.38,4333.66,4335.39,1414,295.0,0
2025-09-22 03:50:00,4335.71,4345.17,4320.32,4338.74,1514,295.0,0
2025-09-22 03:55:00,4338.77,4344.17,4327.74,4334.81,1176,295.0,0
2025-09-22 04:00:00,4335.05,4350.7,4328.41,4346.85,1341,295.0,0
2025-09-22 04:05:00,4346.8,4351.16,4330.49,4335.57,1119,295.0,0
2025-09-22 04:10:00,4335.34,4344.77,4329.67,4341.38,942,295.0,0
2025-09-22 04:15:00,4341.35,4348.67,4328.5,4331.47,1057,295.0,0
2025-09-22 04:20:00,4331.87,4335.42,4327.4,4327.61,962,295.0,0
2025-09-22 04:25:00,4327.61,4341.07,4327.55,4338.82,773,295.0,0
2025-09-22 04:30:00,4338.71,4346.34,4333.49,4343.44,885,295.6,0
2025-09-22 04:35:00,4343.43,4346.57,4341.28,4346.06,681,295.0,0
2025-09-22 04:40:00,4346.08,4348.75,4342.79,4344.64,547,295.2,0
2025-09-22 04:45:00,4344.67,4349.39,4342.04,4343.24,522,295.4,0
2025-09-22 04:50:00,4343.23,4344.1,4332.33,4334.07,583,295.4,0
2025-09-22 04:55:00,4334.08,4335.38,4324.1,4327.08,748,295.0,0
2025-09-22 05:00:00,4327.04,4336.61,4318.01,4334.2,1041,295.0,0
2025-09-22 05:05:00,4334.22,4339.46,4324.48,4333.41,956,295.0,0
2025-09-22 05:10:00,4333.42,4333.49,4327.1,4327.45,748,295.4,0
2025-09-22 05:15:00,4327.44,4331.63,4323.85,4324.88,787,295.0,0
2025-09-22 05:20:00,4324.88,4327.87,4312.16,4314.39,807,295.0,0
2025-09-22 05:25:00,4314.45,4325.6,4287.21,4307.97,1258,295.0,0
2025-09-22 05:30:00,4308.04,4308.68,4261.9,4287.32,1649,295.0,0
2025-09-22 05:35:00,4287.43,4294.05,4278.71,4288.72,1419,295.0,0
2025-09-22 05:40:00,4288.72,4293.63,4284.3,4290.67,1027,295.0,0
2025-09-22 05:45:00,4290.65,4297.7,4288.97,4293.5,953,295.0,0
2025-09-22 05:50:00,4293.04,4298.27,4287.76,4288.14,846,295.0,0
2025-09-22 05:55:00,4288.22,4292.31,4285.89,4286.99,811,295.0,0
2025-09-22 06:00:00,4287.01,4297.29,4285.83,4296.89,864,295.0,0
2025-09-22 06:05:00,4296.86,4304.02,4294.51,4299.29,828,295.0,0
2025-09-22 06:10:00,4299.28,4302.2,4293.55,4297.27,694,295.0,0
2025-09-22 06:15:00,4297.3,4305.43,4296.55,4297.69,641,295.0,0
2025-09-22 06:20:00,4297.65,4302.58,4294.91,4301.06,609,295.0,0
2025-09-22 06:25:00,4301.02,4303.55,4297.89,4303.55,582,295.2,0
2025-09-22 06:30:00,4303.59,4306.57,4297.52,4299.27,699,295.4,0
2025-09-22 06:35:00,4299.14,4299.16,4291.04,4292.18,615,295.0,0
2025-09-22 06:40:00,4292.17,4294.65,4291.86,4293.26,724,295.2,0
2025-09-22 06:45:00,4293.26,4304.45,4293.13,4304.11,709,295.2,0
2025-09-22 06:50:00,4303.98,4306.47,4299.88,4306.33,462,295.4,0
2025-09-22 06:55:00,4306.32,4306.32,4303.17,4304.42,337,295.4,0
2025-09-22 07:00:00,4304.41,4304.77,4299.12,4304.7,425,295.6,0
2025-09-22 07:05:00,4304.7,4309.47,4301.63,4302.49,508,295.6,0
2025-09-22 07:10:00,4302.48,4302.54,4295.67,4296.01,600,295.2,0
2025-09-22 07:15:00,4295.99,4299.71,4290.12,4296.13,576,295.0,0
2025-09-22 07:20:00,4296.05,4301.48,4294.04,4297.35,304,295.2,0
2025-09-22 07:25:00,4297.37,4299.95,4296.53,4299.87,232,295.4,0
2025-09-22 07:30:00,4299.86,4305.64,4298.36,4298.94,318,295.4,0
2025-09-22 07:35:00,4299.03,4300.0,4296.57,4297.93,413,295.4,0
2025-09-22 07:40:00,4297.93,4300.84,4296.03,4296.72,474,295.2,0
2025-09-22 07:45:00,4296.7,4296.74,4292.98,4293.93,431,295.0,0
2025-09-22 07:50:00,4293.84,4293.9,4290.19,4291.83,385,295.2,0
2025-09-22 07:55:00,4291.85,4292.0,4287.36,4288.96,498,295.4,0
2025-09-22 08:00:00,4288.98,4289.97,4286.35,4286.61,580,295.0,0
2025-09-22 08:05:00,4286.62,4288.31,4280.84,4281.5,653,295.2,0
2025-09-22 08:10:00,4281.5,4291.11,4281.5,4289.49,528,295.2,0
2025-09-22 08:15:00,4289.47,4290.73,4286.16,4287.08,563,295.0,0
2025-09-22 08:20:00,4287.09,4294.27,4283.86,4293.42,584,295.0,0
2025-09-22 08:25:00,4293.34,4297.05,4290.82,4294.9,376,295.8,0
2025-09-22 08:30:00,4294.83,4294.83,4282.96,4286.09,473,295.2,0
2025-09-22 08:35:00,4286.11,4286.64,4281.92,4282.03,560,295.4,0
2025-09-22 08:40:00,4282.0,4283.55,4277.43,4278.32,583,295.2,0
2025-09-22 08:45:00,4278.36,4285.89,4276.89,4283.33,601,295.0,0
2025-09-22 08:50:00,4283.28,4285.26,4281.13,4282.25,508,295.0,0
2025-09-22 08:55:00,4282.25,4283.1,4214.63,4219.14,761,295.0,0
2025-09-22 09:00:00,4219.08,4222.95,4064.07,4132.28,2548,295.0,0
2025-09-22 09:05:00,4132.52,4158.6,4129.57,4152.26,2075,295.0,0
2025-09-22 09:10:00,4153.13,4160.99,4144.56,4152.92,1694,295.0,0
2025-09-22 09:15:00,4153.61,4181.72,4144.83,4177.07,1581,295.0,0
2025-09-22 09:20:00,4177.12,4193.72,4164.14,4191.13,1474,295.0,0
2025-09-22 09:25:00,4190.19,4201.21,4173.29,4179.09,1457,295.2,0
2025-09-22 09:30:00,4179.28,4189.25,4171.46,4189.24,1322,295.0,0
2025-09-22 09:35:00,4189.44,4197.27,4184.17,4185.93,1193,295.2,0
2025-09-22 09:40:00,4185.85,4194.21,4180.03,4191.79,1050,295.0,0
2025-09-22 09:45:00,4191.84,4194.01,4186.68,4186.69,827,295.0,0
2025-09-22 09:50:00,4186.93,4191.31,4179.0,4180.3,875,295.0,0
2025-09-22 09:55:00,4180.29,4190.8,4177.59,4189.79,821,295.0,0
2025-09-22 10:00:00,4189.83,4213.32,4186.52,4199.68,1227,295.0,0
2025-09-22 10:05:00,4199.53,4200.75,4182.83,4189.96,941,295.0,0
2025-09-22 10:10:00,4189.95,4191.26,4185.87,4190.0,812,295.0,0
2025-09-22 10:15:00,4189.97,4194.94,4181.16,4185.18,772,295.2,0
2025-09-22 10:20:00,4185.19,4195.7,4184.51,4194.4,810,295.0,0
2025-09-22 10:25:00,4194.43,4201.45,4189.84,4200.04,682,295.0,0
2025-09-22 10:30:00,4200.09,4221.92,4193.65,4215.3,1019,295.0,0
2025-09-22 10:35:00,4215.77,4218.81,4197.99,4201.53,894,295.0,0
2025-09-22 10:40:00,4201.52,4204.67,4198.69,4201.49,652,295.0,0
2025-09-22 10:45:00,4201.51,4204.27,4198.69,4199.24,501,295.2,0
2025-09-22 10:50:00,4199.03,4199.94,4191.5,4197.5,821,295.4,0
2025-09-22 10:55:00,4197.47,4198.64,4190.56,4191.79,611,295.0,0
2025-09-22 11:00:00,4191.8,4192.67,4184.69,4189.54,831,295.4,0
2025-09-22 11:05:00,4189.51,4199.32,4187.39,4199.31,738,295.0,0
2025-09-22 11:10:00,4199.39,4206.23,4196.35,4196.57,680,295.0,0
2025-09-22 11:15:00,4196.57,4202.87,4188.76,4202.77,722,295.0,0
2025-09-22 11:20:00,4202.72,4204.33,4192.0,4194.22,751,295.0,0
2025-09-22 11:25:00,4194.17,4196.46,4190.43,4192.63,609,295.2,0
2025-09-22 11:30:00,4192.64,4196.59,4188.56,4196.41,576,295.6,0
2025-09-22 11:35:00,4196.38,4203.49,4196.37,4200.14,520,295.4,0
2025-09-22 11:40:00,4200.16,4201.63,4195.87,4198.56,527,295.2,0
2025-09-22 11:45:00,4198.43,4203.52,4198.38,4202.3,502,295.2,0
2025-09-22 11:50:00,4202.27,4202.27,4194.71,4195.05,542,295.4,0
2025-09-22 11:55:00,4195.27,4199.05,4190.52,4193.05,469,295.2,0
2025-09-22 12:00:00,4193.05,4195.85,4184.51,4186.19,648,295.2,0
2025-09-22 12:05:00,4186.24,4193.87,4184.68,4188.26,648,295.0,0
2025-09-22 12:10:00,4188.26,4188.26,4182.15,4182.93,616,295.2,0
2025-09-22 12:15:00,4182.96,4190.46,4182.83,4183.62,633,295.0,0
2025-09-22 12:20:00,4183.69,4185.22,4174.69,4177.81,644,295.0,0
2025-09-22 12:25:00,4177.78,4185.37,4177.78,4181.1,620,295.2,0
2025-09-22 12:30:00,4181.14,4182.69,4171.73,4174.62,809,295.2,0
2025-09-22 12:35:00,4174.58,4175.97,4162.34,4163.15,864,295.0,0
2025-09-22 12:40:00,4163.16,4168.99,4163.16,4165.33,662,295.0,0
2025-09-22 12:45:00,4165.3,4170.82,4153.37,4158.92,829,295.0,0
2025-09-22 12:50:00,4158.9,4158.94,4134.9,4144.83,1163,295.0,0
2025-09-22 12:55:00,4144.97,4157.17,4143.78,4149.68,840,295.0,0
2025-09-22 13:00:00,4149.68,4154.26,4140.61,4154.17,548,295.6,0
2025-09-22 13:05:00,4155.46,4168.36,4154.99,4164.87,885,295.0,0
2025-09-22 13:10:00,4164.79,4169.96,4160.06,4162.16,841,295.0,0
2025-09-22 13:15:00,4162.26,4170.41,4161.78,4166.55,864,295.2,0
2025-09-22 13:20:00,4166.54,4170.93,4163.58,4169.58,742,295.0,0
2025-09-22 13:25:00,4169.58,4172.23,4166.59,4169.84,611,295.2,0
2025-09-22 13:30:00,4169.83,4169.83,4160.54,4163.66,677,295.4,0
2025-09-22 13:35:00,4163.67,4166.74,4155.08,4157.56,718,295.0,0
2025-09-22 13:40:00,4157.63,4158.59,4153.11,4156.98,698,295.2,0
2025-09-22 13:45:00,4156.92,4172.7,4156.8,4172.27,727,295.0,0
2025-09-22 13:50:00,4172.26,4183.49,4170.9,4182.78,862,295.0,0
2025-09-22 13:55:00,4182.68,4188.09,4178.25,4180.79,743,295.4,0
2025-09-22 14:00:00,4180.77,4186.75,4176.9,4177.25,674,295.0,0
2025-09-22 14:05:00,4177.27,4188.46,4176.35,4186.54,689,295.2,0
2025-09-22 14:10:00,4186.64,4186.64,4180.64,4180.66,589,295.0,0
2025-09-22 14:15:00,4180.67,4181.12,4172.1,4177.05,651,295.2,0
2025-09-22 14:20:00,4177.03,4189.97,4175.66,4186.02,689,295.4,0
2025-09-22 14:25:00,4185.99,4185.99,4177.17,4179.8,664,295.0,0
2025-09-22 14:30:00,4179.9,4181.93,4176.42,4179.9,657,295.0,0
2025-09-22 14:35:00,4179.89,4182.76,4177.58,4179.33,589,295.2,0
2025-09-22 14:40:00,4179.3,4182.61,4176.46,4181.22,557,295.6,0
2025-09-22 14:45:00,4181.22,4187.88,4178.36,4181.05,522,295.2,0
2025-09-22 14:50:00,4180.92,4181.15,4176.22,4179.21,670,295.0,0
2025-09-22 14:55:00,4179.13,4180.67,4177.17,4180.1,450,295.0,0
2025-09-22 15:00:00,4180.13,4181.68,4171.33,4174.25,746,295.4,0
2025-09-22 15:05:00,4174.3,4175.66,4167.55,4174.98,799,295.0,0
2025-09-22 15:10:00,4172.55,4179.26,4171.2,4178.11,497,295.2,0
2025-09-22 15:15:00,4178.11,4186.23,4173.62,4184.41,666,295.0,0
2025-09-22 15:20:00,4184.3,4185.42,4177.31,4182.97,625,295.2,0
2025-09-22 15:25:00,4183.04,4188.57,4182.34,4182.59,615,295.0,0
2025-09-22 15:30:00,4182.58,4185.44,4175.94,4177.95,631,295.2,0
2025-09-22 15:35:00,4177.94,4179.98,4172.63,4176.88,567,295.4,0
2025-09-22 15:40:00,4176.9,4182.77,4176.25,4178.79,618,295.2,0
2025-09-22 15:45:00,4178.78,4184.04,4177.3,4183.34,733,295.0,0
2025-09-22 15:50:00,4183.34,4198.18,4183.34,4189.8,846,295.0,0
2025-09-22 15:55:00,4189.83,4194.62,4189.37,4190.93,729,295.0,0
2025-09-22 16:00:00,4190.92,4197.42,4186.9,4192.18,855,295.0,0
2025-09-22 16:05:00,4192.17,4200.11,4191.76,4196.38,790,295.0,0
2025-09-22 16:10:00,4196.22,4204.11,4195.14,4204.08,824,295.4,0
2025-09-22 16:15:00,4204.07,4204.73,4192.61,4193.61,906,295.0,0
2025-09-22 16:20:00,4193.59,4215.1,4191.72,4201.96,930,295.0,0
2025-09-22 16:25:00,4201.82,4204.57,4195.27,4201.66,851,295.0,0
2025-09-22 16:30:00,4201.61,4201.62,4185.06,4187.88,908,295.0,0
2025-09-22 16:35:00,4188.02,4192.9,4177.95,4180.58,1094,295.0,0
2025-09-22 16:40:00,4180.95,4185.61,4179.09,4180.1,893,295.2,0
2025-09-22 16:45:00,4180.1,4184.1,4171.72,4178.88,1031,295.0,0
2025-09-22 16:50:00,4178.89,4198.87,4176.49,4194.17,1005,295.2,0
2025-09-22 16:55:00,4194.11,4206.95,4191.1,4205.85,1012,295.0,0
2025-09-22 17:00:00,4205.8,4212.34,4197.24,4202.87,1261,295.0,0
2025-09-22 17:05:00,4202.85,4207.83,4197.02,4206.09,1084,295.0,0
2025-09-22 17:10:00,4205.96,4206.39,4195.6,4195.68,973,295.0,0
2025-09-22 17:15:00,4195.73,4209.09,4195.73,4199.94,1062,295.0,0
2025-09-22 17:20:00,4199.98,4217.63,4198.34,4211.63,1058,295.2,0
2025-09-22 17:25:00,4211.64,4215.92,4199.01,4215.08,940,295.0,0
2025-09-22 17:30:00,4215.01,4217.78,4199.58,4201.68,1042,295.0,0
2025-09-22 17:35:00,4201.36,4204.65,4192.85,4195.21,873,295.0,0
2025-09-22 17:40:00,4195.2,4199.21,4193.0,4196.82,643,295.0,0
2025-09-22 17:45:00,4197.14,4199.84,4185.43,4185.44,841,295.2,0
2025-09-22 17:50:00,4185.4,4189.55,4182.75,4185.54,816,295.0,0
2025-09-22 17:55:00,4185.55,4192.7,4181.5,4188.46,664,295.0,0
2025-09-22 18:00:00,4188.34,4194.45,4183.58,4188.9,839,295.0,0
2025-09-22 18:05:00,4188.91,4188.91,4168.97,4183.9,916,295.4,0
2025-09-22 18:10:00,4183.91,4184.1,4173.02,4173.02,787,295.0,0
2025-09-22 18:15:00,4173.02,4177.22,4165.61,4171.78,863,295.0,0
2025-09-22 18:20:00,4171.87,4172.67,4166.77,4170.33,842,295.2,0
2025-09-22 18:25:00,4170.38,4176.44,4170.38,4176.36,722,295.0,0
2025-09-22 18:30:00,4176.35,4180.7,4171.21,4172.2,736,295.0,0
2025-09-22 18:35:00,4172.17,4176.62,4166.18,4175.26,920,295.0,0
2025-09-22 18:40:00,4175.24,4175.36,4168.93,4169.84,592,295.0,0
2025-09-22 18:45:00,4169.8,4173.73,4157.56,4171.93,826,295.2,0
2025-09-22 18:50:00,4171.96,4174.94,4161.73,4167.37,742,295.0,0
2025-09-22 18:55:00,4167.36,4169.62,4163.24,4166.5,657,295.0,0
2025-09-22 19:00:00,4166.53,4173.98,4163.61,4172.96,864,295.2,0
2025-09-22 19:05:00,4172.71,4174.69,4165.03,4174.69,887,295.2,0
2025-09-22 19:10:00,4174.73,4178.65,4172.12,4177.51,735,295.0,0
2025-09-22 19:15:00,4177.46,4177.47,4168.37,4172.76,718,295.0,0
2025-09-22 19:20:00,4172.7,4179.54,4167.54,4169.88,819,295.4,0
2025-09-22 19:25:00,4169.54,4181.81,4169.45,4174.09,675,295.4,0
2025-09-22 19:30:00,4174.2,4179.12,4168.24,4169.28,835,295.2,0
2025-09-22 19:35:00,4169.33,4173.02,4165.69,4171.77,860,295.0,0
2025-09-22 19:40:00,4171.55,4171.85,4165.43,4165.69,758,295.0,0
2025-09-22 19:45:00,4165.66,4172.28,4162.77,4166.94,781,295.0,0
2025-09-22 19:50:00,4166.91,4170.33,4158.9,4162.37,783,295.2,0
2025-09-22 19:55:00,4162.39,4169.01,4160.92,4163.17,667,295.2,0
2025-09-22 20:00:00,4163.19,4165.22,4149.77,4158.93,964,295.0,0
2025-09-22 20:05:00,4158.71,4159.63,4144.98,4150.15,1073,295.0,0
2025-09-22 20:10:00,4150.12,4156.68,4145.32,4152.24,951,295.0,0
2025-09-22 20:15:00,4152.33,4159.31,4150.06,4156.98,768,295.0,0
2025-09-22 20:20:00,4156.95,4172.43,4156.22,4168.54,704,295.4,0
2025-09-22 20:25:00,4168.63,4170.95,4166.34,4166.68,472,295.6,0
2025-09-22 20:30:00,4166.66,4174.11,4160.16,4161.05,760,295.2,0
2025-09-22 20:35:00,4160.93,4178.7,4160.01,4171.02,794,295.2,0
2025-09-22 20:40:00,4171.0,4175.37,4169.39,4170.43,721,295.2,0
2025-09-22 20:45:00,4170.44,4173.4,4167.95,4172.52,700,295.0,0
2025-09-22 20:50:00,4172.55,4175.24,4164.27,4164.5,625,295.0,0
2025-09-22 20:55:00,4164.51,4165.36,4160.26,4163.49,523,295.2,0
2025-09-22 21:00:00,4163.42,4165.93,4160.91,4161.99,618,295.2,0
2025-09-22 21:05:00,4161.98,4171.96,4161.71,4170.04,583,295.0,0
2025-09-22 21:10:00,4170.07,4172.46,4168.56,4172.1,468,295.2,0
2025-09-22 21:15:00,4172.07,4174.35,4167.78,4172.95,581,295.2,0
2025-09-22 21:20:00,4173.01,4174.51,4167.55,4173.19,473,295.0,0
2025-09-22 21:25:00,4173.21,4174.49,4169.19,4170.8,511,295.2,0
2025-09-22 21:30:00,4170.77,4176.72,4169.9,4173.47,514,295.2,0
2025-09-22 21:35:00,4173.47,4175.87,4170.52,4173.75,509,295.2,0
2025-09-22 21:40:00,4173.76,4173.79,4164.06,4164.07,390,295.6,0
2025-09-22 21:45:00,4164.25,4164.51,4158.65,4160.84,611,295.0,0
2025-09-22 21:50:00,4160.16,4160.16,4154.23,4155.33,549,295.2,0
2025-09-22 21:55:00,4155.32,4158.28,4153.83,4153.87,409,295.0,0
2025-09-22 22:00:00,4153.8,4156.72,4152.54,4153.25,538,295.2,0
2025-09-22 22:05:00,4153.33,4156.97,4147.78,4149.62,565,295.4,0
2025-09-22 22:10:00,4149.65,4155.57,4149.64,4153.7,676,295.4,0
2025-09-22 22:15:00,4153.71,4157.0,4142.95,4150.98,797,295.0,0
2025-09-22 22:20:00,4151.07,4159.87,4147.52,4159.71,729,295.2,0
2025-09-22 22:25:00,4159.72,4164.99,4151.38,4152.04,678,295.2,0
2025-09-22 22:30:00,4152.03,4153.37,4144.17,4148.12,742,295.0,0
2025-09-22 22:35:00,4148.05,4148.54,4120.77,4144.23,1155,295.0,0
2025-09-22 22:40:00,4144.22,4147.73,4138.51,4141.11,675,295.0,0
2025-09-22 22:45:00,4141.12,4142.83,4124.93,4137.05,975,295.0,0
2025-09-22 22:50:00,4137.08,4147.72,4130.27,4146.03,972,295.0,0
2025-09-22 22:55:00,4145.85,4146.62,4131.35,4133.92,956,295.0,0
2025-09-22 23:00:00,4133.42,4143.78,4132.87,4143.01,952,295.2,0
2025-09-22 23:05:00,4142.77,4147.31,4140.91,4143.32,772,295.0,0
2025-09-22 23:10:00,4143.33,4154.6,4143.01,4150.12,715,295.0,0
2025-09-22 23:15:00,4150.18,4154.18,4144.43,4152.61,815,295.0,0
2025-09-22 23:20:00,4152.6,4157.08,4149.61,4152.22,731,295.0,0
2025-09-22 23:25:00,4152.19,4158.45,4150.57,4157.64,687,295.2,0
2025-09-22 23:30:00,4157.62,4172.18,4157.15,4171.57,742,295.0,0
2025-09-22 23:35:00,4171.54,4174.17,4168.06,4169.46,830,295.0,0
2025-09-22 23:40:00,4169.49,4175.32,4169.19,4174.75,860,295.2,0
2025-09-22 23:45:00,4174.78,4176.5,4170.78,4176.5,915,295.0,0
2025-09-22 23:50:00,4176.52,4185.39,4175.19,4185.39,804,295.0,0
2025-09-22 23:55:00,4185.37,4188.66,4179.29,4180.75,714,295.2,0
2025-09-23 00:00:00,4180.75,4185.39,4175.23,4185.05,766,295.0,0
2025-09-23 00:05:00,4185.26,4186.05,4181.24,4181.92,629,295.2,0
2025-09-23 00:10:00,4181.91,4182.94,4177.82,4179.82,518,295.0,0
2025-09-23 00:15:00,4179.82,4187.43,4179.81,4187.41,529,295.6,0
2025-09-23 00:20:00,4187.37,4191.44,4185.1,4191.42,436,295.6,0
2025-09-23 00:25:00,4191.46,4191.46,4185.02,4187.54,597,295.2,0
2025-09-23 00:30:00,4187.65,4189.96,4185.72,4188.3,452,295.2,0
2025-09-23 00:35:00,4188.28,4195.06,4188.2,4191.9,493,295.4,0
2025-09-23 00:40:00,4191.88,4194.05,4189.59,4193.9,500,295.6,0
2025-09-23 00:45:00,4193.9,4194.25,4189.26,4189.63,520,295.2,0
2025-09-23 00:50:00,4189.62,4195.68,4189.6,4191.42,454,295.2,0
2025-09-23 00:55:00,4191.44,4197.47,4191.42,4196.72,432,295.2,0
2025-09-23 01:00:00,4196.73,4197.17,4188.61,4190.6,622,295.2,0
2025-09-23 01:05:00,4190.6,4194.8,4187.26,4189.03,659,295.4,0
2025-09-23 01:10:00,4189.02,4191.12,4184.89,4190.23,596,295.2,0
2025-09-23 01:15:00,4190.25,4191.67,4187.46,4188.03,535,295.6,0
2025-09-23 01:20:00,4188.19,4197.12,4187.67,4193.58,562,295.4,0
2025-09-23 01:25:00,4193.55,4196.08,4187.92,4187.94,487,295.2,0
2025-09-23 01:30:00,4188.05,4191.35,4187.38,4189.56,362,295.0,0
2025-09-23 01:35:00,4189.26,4192.97,4183.41,4186.5,451,295.0,0
2025-09-23 01:40:00,4186.41,4189.97,4185.31,4189.45,301,295.4,0
2025-09-23 01:45:00,4189.5,4190.01,4182.97,4185.91,471,295.0,0
2025-09-23 01:50:00,4185.9,4187.54,4184.04,4186.63,425,295.2,0
2025-09-23 01:55:00,4186.64,4190.89,4184.09,4189.24,483,295.6,0
2025-09-23 02:00:00,4189.23,4193.76,4187.97,4193.7,483,295.2,0
2025-09-23 02:05:00,4193.68,4196.85,4191.24,4195.55,455,295.4,0
2025-09-23 02:10:00,4195.56,4197.01,4194.98,4196.74,336,295.4,0
2025-09-23 02:15:00,4196.75,4206.68,4196.59,4198.53,633,295.2,0
2025-09-23 02:20:00,4198.43,4204.11,4197.57,4203.11,495,295.8,0
2025-09-23 02:25:00,4202.93,4204.12,4200.16,4202.01,443,295.2,0
2025-09-23 02:30:00,4202.1,4204.39,4198.8,4202.47,523,295.2,0
2025-09-23 02:35:00,4202.44,4206.02,4202.02,4204.03,505,295.2,0
2025-09-23 02:40:00,4204.09,4204.45,4201.12,4202.47,502,295.4,0
2025-09-23 02:45:00,4202.54,4203.68,4199.61,4200.1,453,295.2,0
2025-09-23 02:50:00,4200.13,4200.52,4194.54,4195.62,499,295.2,0
2025-09-23 02:55:00,4195.61,4198.86,4194.45,4197.68,386,295.4,0
2025-09-23 03:00:00,4197.53,4206.29,4193.62,4202.57,660,295.0,0
2025-09-23 03:05:00,4202.62,4204.92,4194.16,4199.61,754,295.0,0
2025-09-23 03:10:00,4199.77,4204.32,4197.63,4203.64,709,295.0,0
2025-09-23 03:15:00,4203.88,4209.84,4202.02,4208.73,664,295.0,0
2025-09-23 03:20:00,4208.71,4210.26,4204.83,4208.4,576,295.0,0
2025-09-23 03:25:00,4208.42,4210.35,4205.48,4206.23,514,295.2,0
2025-09-23 03:30:00,4206.21,4210.34,4197.31,4198.99,685,295.2,0
2025-09-23 03:35:00,4198.85,4200.17,4196.19,4197.64,516,295.0,0
2025-09-23 03:40:00,4197.66,4197.84,4192.34,4194.03,514,295.2,0
2025-09-23 03:45:00,4194.06,4196.29,4189.43,4190.54,662,295.2,0
2025-09-23 03:50:00,4190.62,4192.28,4188.62,4190.67,618,295.0,0
2025-09-23 03:55:00,4190.68,4191.51,4188.23,4189.9,519,295.0,0
2025-09-23 04:00:00,4189.87,4191.67,4183.41,4183.41,549,295.4,0
2025-09-23 04:05:00,4183.56,4185.57,4180.47,4181.06,502,295.6,0
2025-09-23 04:10:00,4181.03,4183.29,4173.72,4175.82,497,295.2,0
2025-09-23 04:15:00,4175.75,4186.63,4173.47,4181.79,594,295.2,0
2025-09-23 04:20:00,4181.73,4192.08,4180.27,4191.32,614,295.0,0
2025-09-23 04:25:00,4191.31,4197.54,4191.24,4196.4,560,295.2,0
2025-09-23 04:30:00,4196.38,4197.32,4182.62,4183.94,567,295.0,0
2025-09-23 04:35:00,4183.93,4184.65,4177.35,4177.92,477,295.0,0
2025-09-23 04:40:00,4177.93,4178.16,4166.81,4171.97,697,295.0,0
2025-09-23 04:45:00,4172.12,4178.53,4172.12,4175.64,671,295.0,0
2025-09-23 04:50:00,4175.65,4175.79,4162.62,4165.71,711,295.0,0
2025-09-23 04:55:00,4165.64,4167.75,4161.6,4162.32,677,295.2,0
2025-09-23 05:00:00,4162.39,4171.51,4159.53,4163.17,858,295.2,0
2025-09-23 05:05:00,4163.2,4172.9,4163.2,4172.51,752,295.0,0
2025-09-23 05:10:00,4172.59,4181.66,4172.59,4176.07,663,295.2,0
2025-09-23 05:15:00,4176.07,4176.84,4168.99,4172.3,680,295.0,0
2025-09-23 05:20:00,4172.39,4175.64,4162.56,4163.07,690,295.0,0
2025-09-23 05:25:00,4163.07,4165.0,4156.49,4157.46,731,295.4,0
2025-09-23 05:30:00,4157.45,4161.72,4151.96,4154.55,899,295.0,0
2025-09-23 05:35:00,4154.54,4162.71,4154.54,4160.41,693,295.0,0
2025-09-23 05:40:00,4160.38,4161.74,4156.81,4157.96,623,295.0,0
2025-09-23 05:45:00,4157.94,4159.61,4151.33,4153.47,517,295.6,0
2025-09-23 05:50:00,4153.44,4156.04,4143.41,4144.51,618,295.0,0
2025-09-23 05:55:00,4144.41,4150.32,4139.86,4142.62,816,295.0,0
2025-09-23 06:00:00,4142.53,4142.6,4129.35,4129.36,1109,295.0,0
2025-09-23 06:05:00,4129.32,4131.56,4121.79,4125.79,994,295.0,0
2025-09-23 06:10:00,4125.79,4136.34,4113.05,4136.11,1162,295.0,0
2025-09-23 06:15:00,4135.78,4153.63,4134.87,4150.51,1066,295.2,0
2025-09-23 06:20:00,4150.49,4162.18,4149.62,4157.06,1002,295.0,0
2025-09-23 06:25:00,4157.05,4179.55,4156.99,4175.42,1027,295.0,0
2025-09-23 06:30:00,4175.43,4195.93,4175.18,4190.93,1199,295.0,0
2025-09-23 06:35:00,4190.94,4191.8,4184.67,4184.82,1010,295.0,0
2025-09-23 06:40:00,4184.69,4189.8,4181.18,4181.87,690,295.2,0
2025-09-23 06:45:00,4181.94,4191.41,4181.94,4189.17,688,295.8,0
2025-09-23 06:50:00,4189.15,4193.46,4186.83,4187.29,528,295.4,0
2025-09-23 06:55:00,4187.28,4187.31,4183.91,4186.34,499,295.4,0
2025-09-23 07:00:00,4186.33,4192.41,4186.33,4188.66,522,295.0,0
2025-09-23 07:05:00,4188.71,4190.01,4177.71,4178.66,598,295.0,0
2025-09-23 07:10:00,4178.67,4178.84,4174.94,4175.29,490,295.2,0
